DATE      , MinT, MaxT, MnRH, MxRH, VPDM, VPDA, Rain,  FMH,  FMW,
11/22/2008,   68 ,   84 ,   16 ,   28 , 3343 , 2522 , 0.00 ,  2.8 , 60.0 ,
11/23/2008,   59 ,   81 ,   17 ,   74 , 2997 , 1330 , 0.00 ,  9.9 , 60.0 ,
11/24/2008,   50 ,   73 ,   27 ,   95 , 2023 ,  563 , 0.00 ,  8.2 , 60.0 ,
11/25/2008,   50 ,   75 ,   29 ,   95 , 2104 ,  771 , 0.00 ,  8.5 , 60.0 ,
11/26/2008,   52 ,   74 ,   39 ,   96 , 1748 ,  720 , 0.80 , 19.9 , 60.0 ,
11/27/2008,   51 ,   65 ,   67 ,   95 ,  695 ,  442 , 0.03 , 11.5 , 60.0 ,
11/28/2008,   50 ,   67 ,   60 ,   98 ,  903 ,  359 , 0.00 , 14.8 , 60.0 ,
11/29/2008,   52 ,   77 ,   30 ,   95 , 2217 ,  918 , 0.00 ,  6.6 , 60.0 ,
11/30/2008,   59 ,   81 ,   24 ,   78 , 2744 , 1736 , 0.00 ,  4.5 , 60.0 ,
12/01/2008,   67 ,   83 ,   20 ,   30 , 3082 , 2271 , 0.00 ,  3.3 , 60.0 ,
12/02/2008,   47 ,   84 ,   17 ,   96 , 3303 ,  925 , 0.00 , 17.1 , 60.0 ,
12/03/2008,   47 ,   66 ,   61 ,   98 ,  851 ,  371 , 0.00 ,  8.6 , 60.0 ,
12/04/2008,   48 ,   69 ,   49 ,   94 , 1234 ,  467 , 0.00 ,  9.8 , 60.0 ,
12/05/2008,   51 ,   75 ,   21 ,   92 , 2341 , 1310 , 0.00 ,  3.9 , 60.0 ,
12/06/2008,   59 ,   77 ,   14 ,   25 , 2723 , 1742 , 0.00 ,  3.5 , 60.0 ,
12/07/2008,   57 ,   76 ,   20 ,   53 , 2451 , 1157 , 0.00 ,  8.3 , 60.0 ,
12/08/2008,   48 ,   66 ,   53 ,   98 , 1025 ,  537 , 0.00 , 12.5 , 60.0 ,
12/09/2008,   48 ,   68 ,    8 ,   92 , 2150 , 1481 , 0.00 ,  1.4 , 60.0 ,
12/10/2008,   53 ,   75 ,    7 ,   17 , 2756 , 1722 , 0.00 ,  2.1 , 60.0 ,
12/11/2008,   59 ,   78 ,    7 ,   23 , 3044 , 1992 , 0.00 ,  2.3 , 60.0 ,
12/12/2008,   51 ,   78 ,   12 ,   60 , 2880 ,  873 , 0.00 ,  8.1 , 60.0 ,
12/13/2008,   48 ,   67 ,   58 ,   95 ,  948 ,  816 , 0.00 , 10.3 , 60.0 ,
12/14/2008,   40 ,   57 ,   29 ,   68 , 1126 ,  675 , 0.00 ,  6.9 , 60.0 ,
12/15/2008,   43 ,   56 ,   35 ,   99 ,  994 ,  266 , 2.11 , 26.2 , 60.0 ,
12/16/2008,   41 ,   57 ,   58 ,   99 ,  666 ,  467 , 0.13 , 35.0 , 60.0 ,
12/17/2008,    6 ,   40 ,   51 ,   97 ,  411 ,    0 , 0.00 , 16.9 , 60.0 ,
12/18/2008,   35 ,   53 ,   53 ,   97 ,  645 ,  264 , 3.94 ,  8.4 , 60.0 ,
12/19/2008,   38 ,   55 ,   51 ,   76 ,  723 ,  403 , 0.00 ,  7.5 , 60.0 ,
12/20/2008,   42 ,   60 ,   50 ,   69 ,  883 ,  488 , 0.00 ,  7.7 , 60.0 ,
12/21/2008,   46 ,   66 ,   23 ,   68 , 1679 ,  811 , 0.00 ,  7.2 , 60.0 ,
12/22/2008,   46 ,   66 ,   26 ,   98 , 1614 ,  464 , 0.17 , 26.0 , 60.0 ,
12/23/2008,   39 ,   58 ,   42 ,   98 ,  954 ,  368 , 0.00 ,  8.4 , 60.0 ,
12/24/2008,   43 ,   58 ,   52 ,   96 ,  789 ,  383 , 0.00 , 20.1 , 60.0 ,
12/25/2008,   43 ,   51 ,   66 ,   99 ,  433 ,   70 , 0.26 , 26.1 , 60.0 ,
12/26/2008,   39 ,   52 ,   38 ,   98 ,  819 ,  590 , 0.03 ,  5.8 , 60.0 ,
12/27/2008,   40 ,   58 ,   26 ,   44 , 1217 ,  751 , 0.00 ,  5.0 , 60.0 ,
12/28/2008,   44 ,   64 ,   17 ,   39 , 1688 ,  721 , 0.00 ,  5.8 , 60.0 ,
12/29/2008,   56 ,   75 ,   22 ,   39 , 2311 , 1515 , 0.00 ,  3.9 , 60.0 ,
12/30/2008,   60 ,   77 ,   21 ,   34 , 2502 , 1604 , 0.00 ,  4.2 , 60.0 ,
12/31/2008,   54 ,   76 ,   28 ,   46 , 2206 , 1287 , 0.00 ,  5.4 , 60.0 ,
01/01/2009,   52 ,   74 ,   26 ,   47 , 2120 , 1254 , 0.00 ,  4.5 , 60.0 ,
01/02/2009,   48 ,   76 ,   29 ,   88 , 2175 ,  939 , 0.00 , 12.0 , 60.0 ,
01/03/2009,   43 ,   60 ,   63 ,   99 ,  654 ,  356 , 0.00 , 10.6 , 60.0 ,
01/04/2009,   46 ,   58 ,   15 ,   83 , 1398 , 1106 , 0.00 ,  3.2 , 60.0 ,
01/05/2009,   44 ,   58 ,   11 ,   32 , 1464 ,  858 , 0.00 ,  5.5 , 60.0 ,
01/06/2009,   44 ,   61 ,   32 ,   78 , 1245 ,  496 , 0.00 ,  7.3 , 60.0 ,
01/07/2009,   51 ,   71 ,   39 ,   72 , 1580 ,  931 , 0.00 ,  6.5 , 60.0 ,
01/08/2009,   57 ,   73 ,   38 ,   67 , 1718 ,  828 , 0.00 ,  7.2 , 60.0 ,
01/09/2009,   51 ,   73 ,   10 ,   66 , 2494 , 1684 , 0.00 ,  1.8 , 60.0 ,
01/10/2009,   55 ,   69 ,    8 ,   14 , 2225 , 1698 , 0.00 ,  1.8 , 60.0 ,
01/11/2009,   62 ,   75 ,    6 ,   12 , 2785 , 2182 , 0.00 ,  1.1 , 60.0 ,
01/12/2009,   66 ,   80 ,    5 ,   15 , 3320 , 2495 , 0.00 ,  1.6 , 60.0 ,
01/13/2009,   66 ,   82 ,    8 ,   21 , 3432 , 2504 , 0.00 ,  1.9 , 60.0 ,
01/14/2009,   68 ,   84 ,    6 ,   15 , 3740 , 2854 , 0.00 ,  1.0 , 60.0 ,
01/15/2009,   67 ,   84 ,    5 ,    8 , 3780 , 2726 , 0.00 ,  1.2 , 60.0 ,
01/16/2009,   63 ,   84 ,    7 ,   15 , 3701 , 2485 , 0.00 ,  1.6 , 60.0 ,
01/17/2009,   62 ,   81 ,    9 ,   18 , 3286 , 2208 , 0.00 ,  2.1 , 60.0 ,
01/18/2009,   62 ,   81 ,   11 ,   20 , 3214 , 2240 , 0.00 ,  1.9 , 60.0 ,
01/19/2009,   64 ,   81 ,   11 ,   16 , 3214 , 2292 , 0.00 ,  2.6 , 60.0 ,
01/20/2009,   66 ,   82 ,   11 ,   17 , 3320 , 2496 , 0.00 ,  2.1 , 60.0 ,
01/21/2009,   66 ,   81 ,   12 ,   33 , 3178 , 2108 , 0.00 ,  5.3 , 60.0 ,
01/22/2009,   56 ,   72 ,   25 ,   55 , 2009 , 1273 , 0.01 ,  9.0 , 60.0 ,
01/23/2009,   53 ,   63 ,   39 ,   90 , 1198 ,  506 , 0.01 , 35.0 , 60.0 ,
01/24/2009,   51 ,   57 ,   87 ,   99 ,  206 ,  155 , 0.16 , 21.3 , 60.0 ,
01/25/2009,   45 ,   63 ,   62 ,   98 ,  746 ,  476 , 0.00 , 10.0 , 60.0 ,
01/26/2009,   42 ,   63 ,   43 ,   79 , 1120 ,  668 , 0.00 ,  6.6 , 60.0 ,
01/27/2009,   43 ,   58 ,   20 ,   52 , 1316 ,  968 , 0.00 ,  3.5 , 60.0 ,
01/28/2009,   50 ,   71 ,   11 ,   23 , 2305 , 1356 , 0.00 ,  3.1 , 60.0 ,
01/29/2009,   57 ,   73 ,   12 ,   23 , 2438 , 1843 , 0.00 ,  2.1 , 60.0 ,
01/30/2009,   62 ,   79 ,    9 ,   17 , 3078 , 2146 , 0.00 ,  2.1 , 60.0 ,
01/31/2009,   60 ,   79 ,   12 ,   19 , 2977 , 1960 , 0.00 ,  2.9 , 60.0 ,
02/01/2009,   53 ,   77 ,   17 ,   43 , 2628 , 1116 , 0.00 ,  5.6 , 60.0 ,
02/02/2009,   62 ,   80 ,   10 ,   39 , 3146 , 2282 , 0.00 ,  1.7 , 60.0 ,
02/03/2009,   64 ,   82 ,    6 ,   15 , 3507 , 2587 , 0.00 ,  1.1 , 60.0 ,
02/04/2009,   61 ,   82 ,    5 ,   16 , 3544 , 2294 , 0.00 ,  1.9 , 60.0 ,
02/05/2009,   50 ,   76 ,   11 ,   95 , 2726 ,  942 , 0.01 , 35.0 , 60.0 ,
02/06/2009,   48 ,   52 ,   94 ,  100 ,   79 ,  109 , 1.46 , 35.0 , 60.0 ,
02/07/2009,   41 ,   57 ,   40 ,  100 ,  952 ,  596 , 1.13 , 35.0 , 60.0 ,
02/08/2009,   44 ,   58 ,   43 ,   93 ,  937 ,  366 , 0.00 , 11.3 , 60.0 ,
02/09/2009,   43 ,   58 ,   67 ,   98 ,  543 ,  346 , 0.16 , 11.9 , 60.0 ,
02/10/2009,   40 ,   57 ,   31 ,   83 , 1095 ,  587 , 0.00 ,  6.5 , 60.0 ,
02/11/2009,   40 ,   57 ,   36 ,   87 , 1015 ,  282 , 0.00 ,  8.6 , 60.0 ,
02/12/2009,   41 ,   59 ,   47 ,   94 ,  903 ,  489 , 0.00 ,  7.1 , 60.0 ,
02/13/2009,   42 ,   61 ,   43 ,   95 , 1043 ,  512 , 0.07 , 35.0 , 60.0 ,
02/14/2009,   39 ,   55 ,   62 ,   99 ,  561 ,  288 , 0.24 ,  9.9 , 60.0 ,
02/15/2009,   40 ,   56 ,   51 ,   74 ,  750 ,  485 , 0.00 ,  8.6 , 60.0 ,
02/16/2009,   42 ,   56 ,   53 ,   99 ,  719 ,  183 , 1.56 , 35.0 , 60.0 ,
02/17/2009,   41 ,   56 ,   67 ,  100 ,  505 ,  326 , 0.13 , 35.0 , 60.0 ,
02/18/2009,   43 ,   61 ,   59 ,   98 ,  750 ,  316 , 0.00 ,  8.7 , 60.0 ,
02/19/2009,   50 ,   72 ,   22 ,   66 , 2089 , 1310 , 0.00 ,  3.5 , 60.0 ,
02/20/2009,   55 ,   75 ,   19 ,   31 , 2400 , 1347 , 0.00 ,  4.4 , 60.0 ,
02/21/2009,   57 ,   76 ,   23 ,   38 , 2359 , 1368 , 0.00 ,  6.2 , 60.0 ,
02/22/2009,   58 ,   71 ,   18 ,   47 , 2123 , 1163 , 0.00 ,  7.4 , 60.0 ,
02/23/2009,   59 ,   72 ,   38 ,   69 , 1661 ,  946 , 0.01 , 10.3 , 60.0 ,
02/24/2009,   54 ,   73 ,   48 ,   66 , 1441 ,  827 , 0.00 ,  8.2 , 60.0 ,
02/25/2009,   46 ,   70 ,   30 ,   99 , 1752 ,  639 , 0.00 , 11.6 , 60.0 ,
02/26/2009,   46 ,   64 ,   60 ,   96 ,  814 ,  284 , 0.00 , 10.0 , 60.0 ,
02/27/2009,   46 ,   66 ,   58 ,   99 ,  916 ,  296 , 0.00 , 10.0 , 60.0 ,
02/28/2009,   54 ,   80 ,   18 ,   91 , 2866 , 1703 , 0.00 ,  3.3 , 60.0 ,
03/01/2009,   66 ,   83 ,   10 ,   26 , 3468 , 2107 , 0.00 ,  3.5 , 60.0 ,
03/02/2009,   61 ,   86 ,   23 ,   51 , 3267 , 1977 , 0.00 ,  9.4 , 60.0 ,
03/03/2009,   50 ,   68 ,   46 ,   66 , 1262 ,  660 , 0.01 ,  7.6 , 60.0 ,
03/04/2009,   46 ,   67 ,   47 ,   99 , 1197 ,  431 , 0.16 , 18.5 , 60.0 ,
03/05/2009,   43 ,   60 ,   60 ,   99 ,  707 ,  417 , 0.02 ,  8.6 , 60.0 ,
03/06/2009,   42 ,   61 ,   37 ,   98 , 1153 ,  323 , 0.00 ,  9.9 , 60.0 ,
03/07/2009,   43 ,   60 ,   54 ,   94 ,  813 ,  430 , 0.00 ,  7.7 , 60.0 ,
03/08/2009,   47 ,   62 ,   54 ,   82 ,  872 ,  548 , 0.00 ,  7.7 , 60.0 ,
03/09/2009,   44 ,   62 ,   54 ,   99 ,  872 ,  382 , 0.00 , 10.3 , 60.0 ,
03/10/2009,   42 ,   61 ,   50 ,   97 ,  915 ,  448 , 0.00 ,  7.3 , 60.0 ,
03/11/2009,   43 ,   63 ,   50 ,   99 ,  982 ,  439 , 0.00 , 10.8 , 60.0 ,
03/12/2009,   43 ,   61 ,   47 ,   85 ,  970 ,  588 , 0.00 ,  6.8 , 60.0 ,
03/13/2009,   44 ,   66 ,   46 ,   81 , 1178 ,  334 , 0.00 ,  8.2 , 60.0 ,
03/14/2009,   44 ,   68 ,   22 ,   99 , 1823 ,  497 , 0.00 , 12.0 , 60.0 ,
03/15/2009,   45 ,   63 ,   54 ,   92 ,  904 ,  483 , 0.00 ,  8.4 , 60.0 ,
03/16/2009,   46 ,   68 ,   54 ,   87 , 1075 ,  425 , 0.00 ,  7.8 , 60.0 ,
03/17/2009,   53 ,   79 ,   42 ,   68 , 1962 ,  920 , 0.00 ,  5.9 , 60.0 ,
03/18/2009,   65 ,   81 ,   24 ,   51 , 2744 , 1655 , 0.00 ,  5.1 , 60.0 ,
03/19/2009,   61 ,   86 ,   22 ,   45 , 3309 , 1721 , 0.00 ,  5.0 , 60.0 ,
03/20/2009,   45 ,   83 ,   29 ,   99 , 2736 ,  770 , 0.00 ,  9.7 , 60.0 ,
03/21/2009,   46 ,   67 ,   60 ,   99 ,  903 ,  570 , 0.00 , 17.7 , 60.0 ,
03/22/2009,   46 ,   57 ,   33 ,   99 , 1063 ,  812 , 0.02 ,  5.7 , 60.0 ,
03/23/2009,   42 ,   61 ,   22 ,   58 , 1428 ,  920 , 0.00 ,  3.7 , 60.0 ,
03/24/2009,   52 ,   76 ,   13 ,   27 , 2665 , 1696 , 0.00 ,  2.3 , 60.0 ,
03/25/2009,   59 ,   77 ,   10 ,   28 , 2850 , 1694 , 0.00 ,  3.6 , 60.0 ,
03/26/2009,   51 ,   77 ,   21 ,   81 , 2502 ,  792 , 0.00 , 15.1 , 63.8 ,
03/27/2009,   52 ,   77 ,   14 ,   83 , 2723 , 1278 , 0.00 , 17.1 , 67.2 ,
03/28/2009,   57 ,   82 ,   12 ,   38 , 3283 , 1826 , 0.00 , 20.9 , 69.7 ,
03/29/2009,   46 ,   82 ,   17 ,   99 , 3096 ,  922 , 0.00 , 32.3 , 72.9 ,
03/30/2009,   44 ,   66 ,   56 ,   99 ,  960 ,  392 , 0.00 , 37.0 , 76.6 ,
03/31/2009,   51 ,   71 ,   13 ,   56 , 2253 , 1098 , 0.00 , 39.3 , 79.2 ,
04/01/2009,   47 ,   71 ,   32 ,   74 , 1761 ,  513 , 0.00 , 46.9 , 82.2 ,
04/02/2009,   49 ,   64 ,   66 ,   94 ,  692 ,  472 , 0.00 , 54.5 , 86.5 ,
04/03/2009,   48 ,   64 ,   56 ,   98 ,  895 ,  520 , 0.00 , 59.3 , 90.2 ,
04/04/2009,   49 ,   64 ,   22 ,   64 , 1587 ,  713 , 0.00 , 61.6 , 92.0 ,
04/05/2009,   55 ,   77 ,   10 ,   47 , 2850 , 1847 , 0.00 , 61.5 , 92.5 ,
04/06/2009,   58 ,   80 ,    9 ,   18 , 3181 , 2044 , 0.00 , 60.4 , 91.6 ,
04/07/2009,   48 ,   79 ,    9 ,   71 , 3078 ,  973 , 0.00 , 64.4 , 93.5 ,
04/08/2009,   45 ,   67 ,   49 ,   99 , 1152 ,  685 , 0.03 , 52.9 , 99.2 ,
04/09/2009,   45 ,   65 ,   53 ,   95 ,  990 ,  373 , 0.00 , 52.9 ,100.2 ,
04/10/2009,   46 ,   65 ,   52 ,   96 , 1011 ,  602 , 0.00 , 52.9 ,100.4 ,
04/11/2009,   44 ,   65 ,   52 ,   85 , 1011 ,  467 , 0.00 , 52.9 ,100.9 ,
04/12/2009,   46 ,   69 ,   50 ,   94 , 1209 ,  449 , 0.00 , 52.9 ,102.3 ,
04/13/2009,   51 ,   80 ,   33 ,   82 , 2342 ,  991 , 0.00 , 52.9 ,102.2 ,
04/14/2009,   51 ,   81 ,   31 ,   80 , 2492 , 1037 , 0.00 , 52.9 ,102.8 ,
04/15/2009,   41 ,   63 ,   25 ,   68 , 1473 ,  706 , 0.00 , 52.9 ,101.1 ,
04/16/2009,   44 ,   63 ,   34 ,   57 , 1296 ,  659 , 0.00 , 48.6 , 98.9 ,
04/17/2009,   50 ,   76 ,   21 ,   48 , 2420 , 1396 , 0.00 , 40.3 , 95.5 ,
04/18/2009,   58 ,   82 ,   21 ,   33 , 2947 , 1711 , 0.00 , 33.8 , 92.7 ,
04/19/2009,   68 ,   95 ,   11 ,   24 , 5005 , 3065 , 0.00 ,  1.8 , 89.3 ,
04/20/2009,   74 ,   96 ,    6 ,   17 , 5451 , 3752 , 0.00 ,  1.2 , 86.0 ,
04/21/2009,   78 ,   98 ,    6 ,   16 , 5793 , 3875 , 0.00 ,  2.2 , 83.4 ,
04/22/2009,   55 ,   98 ,    8 ,   86 , 5670 , 1760 , 0.00 ,  8.9 , 82.5 ,
04/23/2009,   51 ,   70 ,   60 ,   99 , 1001 ,  591 , 0.00 , 14.9 , 84.2 ,
04/24/2009,   50 ,   66 ,   60 ,   99 ,  872 ,  600 , 0.00 , 11.0 , 85.8 ,
04/25/2009,   44 ,   66 ,   40 ,   85 , 1309 ,  684 , 0.00 ,  6.0 , 86.5 ,
04/26/2009,   46 ,   71 ,   19 ,   95 , 2098 ,  635 , 0.00 ,  7.9 , 87.5 ,
04/27/2009,   46 ,   64 ,   55 ,   95 ,  915 ,  486 , 0.00 ,  8.5 , 90.1 ,
04/28/2009,   44 ,   62 ,   51 ,   86 ,  929 ,  529 , 0.00 ,  8.2 , 92.5 ,
04/29/2009,   46 ,   62 ,   51 ,   92 ,  929 ,  499 , 0.00 ,  7.8 , 93.9 ,
04/30/2009,   48 ,   69 ,   47 ,   82 , 1282 ,  637 , 0.00 ,  6.7 , 93.3 ,
05/01/2009,   53 ,   79 ,   32 ,   84 , 2300 ,  998 , 0.00 ,  7.8 , 92.2 ,
05/02/2009,   56 ,   79 ,   32 ,   73 , 2300 ,  857 , 0.00 , 10.4 , 91.6 ,
05/03/2009,   51 ,   74 ,   53 ,   97 , 1347 ,  547 , 0.00 ,  7.3 , 93.5 ,
05/04/2009,   55 ,   80 ,   42 ,   86 , 2027 ,  738 , 0.00 ,  7.4 , 94.0 ,
05/05/2009,   57 ,   82 ,   39 ,   73 , 2276 , 1040 , 0.00 ,  6.0 , 94.3 ,
05/06/2009,   63 ,   94 ,   17 ,   69 , 4526 , 2453 , 0.00 ,  2.6 , 92.5 ,
05/07/2009,   72 ,   97 ,    6 ,   36 , 5620 , 3692 , 0.00 ,  1.0 , 88.9 ,
05/08/2009,   69 ,   98 ,    6 ,   53 , 5793 , 2294 , 0.00 ,  6.5 , 85.8 ,
05/09/2009,   53 ,   82 ,   43 ,   98 , 2126 ,  805 , 0.00 ,  8.1 , 87.5 ,
05/10/2009,   52 ,   73 ,   56 ,   99 , 1219 ,  493 , 0.00 ,  7.9 , 89.0 ,
05/11/2009,   52 ,   73 ,   43 ,   99 , 1579 ,  396 , 0.00 ,  8.6 , 90.5 ,
05/12/2009,   51 ,   74 ,   56 ,   99 , 1261 ,  484 , 0.00 ,  9.5 , 93.1 ,
05/13/2009,   50 ,   75 ,   51 ,   99 , 1452 ,  554 , 0.00 ,  7.1 , 95.1 ,
05/14/2009,   58 ,   75 ,   35 ,   78 , 1926 ,  705 , 0.00 ,  8.5 , 95.1 ,
05/15/2009,   53 ,   76 ,   55 ,   99 , 1378 ,  537 , 0.00 ,  7.6 , 97.1 ,
05/16/2009,   55 ,   77 ,   53 ,   99 , 1488 ,  548 , 0.00 ,  7.9 , 98.7 ,
05/17/2009,   56 ,   77 ,   53 ,   98 , 1488 ,  576 , 0.00 ,  7.8 , 99.5 ,
05/18/2009,   54 ,   90 ,   41 ,   99 , 2841 , 1176 , 0.00 ,  8.1 ,100.4 ,
05/19/2009,   54 ,   87 ,   28 ,   94 , 3153 , 1168 , 0.00 ,  5.5 ,100.7 ,
05/20/2009,   63 ,   89 ,   21 ,   63 , 3686 , 1953 , 0.00 ,  5.3 , 98.8 ,
05/21/2009,   53 ,   86 ,   28 ,  100 , 3055 ,  992 , 0.00 ,  8.5 ,100.1 ,
05/22/2009,   53 ,   74 ,   52 ,  100 , 1375 ,  561 , 0.00 ,  7.9 ,101.5 ,
05/23/2009,   50 ,   74 ,   54 ,  100 , 1318 ,  673 , 0.00 ,  7.9 ,102.7 ,
05/24/2009,   51 ,   71 ,   52 ,   99 , 1243 ,  607 , 0.00 ,  7.9 ,103.4 ,
05/25/2009,   50 ,   71 ,   54 ,   99 , 1191 ,  707 , 0.00 ,  8.8 ,104.5 ,
05/26/2009,   49 ,   69 ,   55 ,   97 , 1088 ,  459 , 0.00 ,  8.0 ,105.9 ,
05/27/2009,   50 ,   73 ,   57 ,   99 , 1191 ,  403 , 0.00 ,  8.0 ,108.0 ,
05/28/2009,   53 ,   76 ,   53 ,   99 , 1440 ,  606 , 0.00 ,  8.2 ,109.7 ,
05/29/2009,   53 ,   75 ,   56 ,   99 , 1304 ,  704 , 0.00 , 16.2 ,110.7 ,
05/30/2009,   54 ,   64 ,   72 ,   99 ,  570 ,  326 , 0.01 , 16.2 ,113.0 ,
05/31/2009,   53 ,   69 ,   62 ,   99 ,  919 ,  475 , 0.00 , 14.7 ,113.7 ,
06/01/2009,   53 ,   69 ,   66 ,   99 ,  822 ,  455 , 0.00 , 11.8 ,114.9 ,
06/02/2009,   53 ,   74 ,   55 ,   99 , 1289 ,  564 , 0.00 ,  7.6 ,116.0 ,
06/03/2009,   52 ,   76 ,   36 ,   99 , 1961 ,  767 , 0.01 , 21.3 ,117.7 ,
06/04/2009,   50 ,   70 ,   55 ,   98 , 1126 ,  584 , 0.00 ,  7.9 ,118.8 ,
06/05/2009,   52 ,   70 ,   55 ,   98 , 1126 ,  586 , 0.06 , 24.1 ,120.3 ,
06/06/2009,   51 ,   68 ,   62 ,   97 ,  888 ,  407 , 0.00 , 10.0 ,120.3 ,
06/07/2009,   52 ,   68 ,   60 ,   94 ,  935 ,  521 , 0.00 , 12.6 ,120.3 ,
06/08/2009,   51 ,   71 ,   61 ,   98 , 1010 ,  530 , 0.00 , 13.8 ,120.8 ,
06/09/2009,   52 ,   68 ,   61 ,   96 ,  911 ,  572 , 0.00 , 10.5 ,121.5 ,
06/10/2009,   54 ,   66 ,   64 ,   94 ,  785 ,  570 , 0.00 , 10.6 ,122.2 ,
06/11/2009,   54 ,   68 ,   61 ,   95 ,  911 ,  565 , 0.00 , 11.1 ,122.9 ,
06/12/2009,   54 ,   69 ,   57 ,   96 , 1040 ,  494 , 0.00 , 14.4 ,122.9 ,
06/13/2009,   55 ,   68 ,   65 ,   88 ,  818 ,  533 , 0.00 , 12.4 ,122.3 ,
06/14/2009,   52 ,   72 ,   55 ,   92 , 1205 ,  588 , 0.00 ,  9.7 ,122.0 ,
06/15/2009,   52 ,   72 ,   55 ,   93 , 1205 ,  630 , 0.00 ,  9.8 ,121.7 ,
06/16/2009,   53 ,   73 ,   57 ,   99 , 1191 ,  512 , 0.00 ,  9.9 ,122.3 ,
06/17/2009,   53 ,   75 ,   57 ,   99 , 1274 ,  582 , 0.00 ,  8.1 ,122.9 ,
06/18/2009,   56 ,   78 ,   56 ,   97 , 1440 ,  628 , 0.00 ,  7.7 ,123.4 ,
06/19/2009,   58 ,   81 ,   42 ,   96 , 2094 ,  740 , 0.00 ,  8.2 ,122.8 ,
06/20/2009,   56 ,   80 ,   54 ,   99 , 1608 ,  792 , 0.00 , 13.2 ,122.9 ,
06/21/2009,   55 ,   73 ,   52 ,   94 , 1330 ,  880 , 0.00 ,  7.3 ,122.7 ,
06/22/2009,   56 ,   76 ,   46 ,   78 , 1654 ,  711 , 0.00 ,  7.4 ,121.2 ,
06/23/2009,   52 ,   78 ,   52 ,   99 , 1571 ,  659 , 0.00 ,  7.6 ,121.5 ,
06/24/2009,   51 ,   75 ,   54 ,   99 , 1363 ,  436 , 0.00 ,  8.2 ,121.9 ,
06/25/2009,   53 ,   76 ,   55 ,   99 , 1378 ,  537 , 0.00 ,  7.6 ,122.4 ,
06/26/2009,   52 ,   76 ,   51 ,   99 , 1501 ,  533 , 0.00 ,  7.8 ,122.6 ,
06/27/2009,   61 ,   85 ,   30 ,   62 , 2876 , 1160 , 0.00 ,  6.5 ,119.7 ,
06/28/2009,   68 ,   92 ,   23 ,   52 , 3946 , 2083 , 0.00 ,  4.5 ,116.5 ,
06/29/2009,   67 ,   97 ,   19 ,   54 , 4842 , 2210 , 0.00 ,  7.4 ,113.7 ,
06/30/2009,   69 ,   85 ,   14 ,   59 , 3534 , 1732 , 0.00 ,  7.0 ,110.2 ,
07/01/2009,   61 ,   85 ,   22 ,   64 , 3205 , 1379 , 0.00 ,  5.9 ,107.2 ,
07/02/2009,   62 ,   85 ,   38 ,   75 , 2548 , 1346 , 0.00 ,  6.0 ,105.3 ,
07/03/2009,   55 ,   91 ,   27 ,   94 , 3626 , 1280 , 0.00 ,  6.6 ,104.2 ,
07/04/2009,   61 ,   90 ,   32 ,   69 , 3274 , 1594 , 0.00 ,  4.5 ,102.4 ,
07/05/2009,   59 ,   91 ,   12 ,   67 , 4372 , 1672 , 0.00 ,  6.0 ,100.2 ,
07/06/2009,   60 ,   86 ,   36 ,   67 , 2715 , 1336 , 0.00 ,  7.0 , 99.2 ,
07/07/2009,   59 ,   87 ,   24 ,   74 , 3329 , 1194 , 0.00 ,  7.7 , 97.7 ,
07/08/2009,   53 ,   78 ,   50 ,   98 , 1637 ,  652 , 0.00 ,  6.9 , 98.7 ,
07/09/2009,   55 ,   81 ,   42 ,   91 , 2094 ,  987 , 0.00 ,  6.7 , 98.5 ,
07/10/2009,   63 ,   86 ,   15 ,   51 , 3606 , 1433 , 0.00 ,  5.3 , 95.4 ,
07/11/2009,   71 ,   91 ,   18 ,   44 , 4074 , 2452 , 0.00 ,  4.0 , 93.0 ,
07/12/2009,   68 ,   97 ,   12 ,   37 , 5261 , 2369 , 0.00 ,  4.9 , 90.7 ,
07/13/2009,   71 ,   94 ,   13 ,   41 , 4744 , 2276 , 0.00 ,  4.7 , 88.5 ,
07/14/2009,   64 ,   95 ,   13 ,   54 , 4892 , 1996 , 0.00 ,  5.3 , 86.5 ,
07/15/2009,   65 ,   88 ,   38 ,   57 , 2803 , 1593 , 0.00 ,  5.4 , 84.5 ,
07/16/2009,   66 ,   93 ,   23 ,   50 , 4071 , 2304 , 0.00 ,  3.3 , 81.9 ,
07/17/2009,   69 ,   95 ,   23 ,   46 , 4330 , 2284 , 0.00 ,  5.6 , 79.8 ,
07/18/2009,   71 ,   95 ,   26 ,   51 , 4161 , 2555 , 0.00 ,  3.7 , 78.6 ,
07/19/2009,   65 ,   99 ,   23 ,   71 , 4892 , 1943 , 0.00 ,  5.2 , 78.3 ,
07/20/2009,   73 ,   95 ,   21 ,   51 , 4442 , 2964 , 0.00 ,  3.1 , 77.3 ,
07/21/2009,   74 ,   97 ,   11 ,   32 , 5321 , 3052 , 0.00 ,  3.5 , 75.3 ,
07/22/2009,   69 ,   92 ,   16 ,   46 , 4305 , 1825 , 0.00 ,  5.4 , 72.9 ,
07/23/2009,   65 ,   92 ,   35 ,   64 , 3331 , 1532 , 0.00 ,  7.6 , 71.8 ,
07/24/2009,   61 ,   86 ,   38 ,   92 , 2630 ,  945 , 0.00 ,  7.5 , 72.9 ,
07/25/2009,   62 ,   83 ,   52 ,   81 , 1849 ,  853 , 0.00 ,  7.5 , 74.1 ,
